goodreads_book_id,title,authors,isbn,publication_year,language_code,rating
10428803,A Rogue by Any Other Name,"Sarah MacLean",62068520,2012,eng,3.95
92307,Sein und Zeit,"Martin Heidegger",60638508,1927,eng,3.99
4652,In Our Time,"Ernest Hemingway",684822761,1925,,3.8
25078,Savage Inequalities: Children in America's Schools,"Jonathan Kozol",60974990,1991,en-US,4.23
6605625,The Enemy,"Charlie Higson",014132502X,2009,eng,4.08
7201,As The Crow Flies,"Jeffrey Archer",312997116,1990,,4.05
142540,The Empty Chair ,"Jeffery Deaver",684855631,2000,en-US,4.06
18869967,Jamaica Inn,"Daphne du Maurier",316252905,1935,eng,3.85
428042,Airborn,"Kenneth Oppel",60531827,2004,eng,4.16
219535,The Other,"Thomas Tryon",440167361,1971,eng,3.99
24473465,The English Spy,"Daniel Silva",,2015,eng,4.16
10431447,Wildwood,"Colin Meloy, Carson Ellis",006202468X,2011,eng,3.63
9957,The Cement Garden,"Ian McEwan",99468387,1978,eng,3.57
28507,Serpent Mage,"Margaret Weis, Tracy Hickman",553561405,1992,eng,4.06
74812,Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,"Daniel Tammet",1416535071,2006,en-US,3.84
17560674,The Bet,"Rachel Van Dyken",,2013,eng,3.85
8564644,Little Princes: One Man's Promise to Bring Home the Lost Children of Nepal,"Conor Grennan",61930059,2010,en-US,4.25
968403,The Descendants,"Kaui Hart Hemmings",1400066336,2007,,3.82
29610595,Too Late,"Colleen Hoover",,2016,eng,4.03
954303,Kitchen no Ohimesama,"Natsumi Ando, Miyuki Kobayashi",345496205,2005,en-US,4.16
79834,Lust for Life: A Novel of Vincent Van Gogh,"Irving Stone",99416425,1934,eng,4.19
5585788,Skinwalker,"Faith Hunter",451462807,2009,en-US,3.89
648194,Hissy Fit,"Mary Kay Andrews",60564652,2004,en-GB,3.96
11343348,Private Games ,"James Patterson, Mark T. Sullivan",1846059739,2012,eng,3.83
109901,The Cold Dish,"Craig Johnson",143036424,2004,eng,4.14
21060,Crown Duel ,"Sherwood Smith",142301515,1997,,4.19
731804,Pinkalicious,"Victoria Kann, Elizabeth Kann",60776390,2006,en-US,4.05
5936,The Poetry of Pablo Neruda,"Pablo Neruda, Ilan Stavans",374529604,1974,en-US,4.44
2872,Falling Angels,"Tracy Chevalier",452283205,2001,eng,3.55
194086,Sleeping Arrangements,"Madeleine Wickham",552772291,2001,eng,3.24
9975679,Monsters,"Ilsa J. Bick",1606841750,2011,eng,3.94
91582,Lady Susan,"Jane Austen, Robert William Chapman",486444074,1871,eng,3.56
18105011,Sweet Home (Sweet Home, #1),"Tillie Cole",,2013,eng,4.05
35354,Remember Me ,"Mary Higgins Clark",743484363,1994,,3.91
1107001,The Silver Palate Cookbook: Delicious Recipes, Menus, Tips, Lore From Manhattan's Celebrated  Gourmet  Food Shop.,"Julee Rosso, Sheila Lukins, Michael McLaughlin",894802046,1982,,4.06
106648,Memories of Midnight,"Sidney Sheldon",446354678,1990,eng,3.68
460635,The Bone People,"Keri Hulme",140089225,1984,en-US,4.06
295305,Wolf Brother,"Michelle Paver, Geoff Taylor",60728272,2004,en-US,4.15
17608111,The Crimson Campaign,"Brian  McClellan",356502023,2014,eng,4.35
15984268,The Universe Versus Alex Woods,"Gavin Extence",316246573,2013,eng,4.08
296125,Stormy, Misty's Foal,"Marguerite Henry",1416927883,1963,eng,4.06
6735082,バクマン。 1,"Tsugumi Ohba, Takeshi Obata, Diana Hammermeister",3867197571,2009,ger,4.18
73084,Heaven, Texas,"Susan Elizabeth Phillips",380776847,1995,en-US,4.08
639787,The Murder on the Links,"Agatha Christie",425067947,1923,eng,3.8
12331767,High-Rise,"J.G. Ballard",871404028,1975,,3.68
18304,Der Antichrist,"Friedrich Nietzsche, H.L. Mencken",1421270536,1888,eng,3.91
110890,The Looming Tower: Al-Qaeda and the Road to 9/11,"Lawrence Wright",037541486X,2006,en-US,4.38
16685,The Cat Who Walks through Walls,"Robert A. Heinlein",441094996,1985,en-US,3.7
32438,Shattered,"K.R. Dwyer, Dean Koontz",425099334,1973,eng,3.87
38505,Hollywood,"Charles Bukowski",843391426X,1989,,3.78
2999282,Dexter by Design,"Jeff Lindsay",752885170,2008,en-GB,3.72
7073,A Son of the Circus,"John Irving",345915623,1994,,3.61
10618,Apt Pupil,"Stephen King",751525677,1982,eng,3.83
84052,Morning, Noon & Night,"Sidney Sheldon",446602213,1995,eng,3.62
238141,Memory in Death ,"J.D. Robb",425210731,2006,eng,4.31
46114,The Waves,"Virginia Woolf",156949601,1931,en-US,4.14
280410,The Nine: Inside the Secret World of the Supreme Court,"Jeffrey Toobin",385516401,2007,en-US,4.06
9724798,The Violets of March,"Sarah Jio",452297036,2011,en-US,3.8
8574333,엄마를 부탁해,"Kyung-Sook Shin, 신경숙, Chi-Young Kim",307593916,2008,eng,3.76
243298,The Shining Ones,"David Eddings",345388666,1993,,3.95
105973,House of M,"Brian Michael Bendis, Olivier Coipel, Tim Townsend, Rick Magyar, John Dell, Scott Hanna, Frank D'Armata, Chris Eliopoulos, James Taveras, Omar Otieku, Tom Valente, Esad Ribic",785117210,2006,eng,3.97
6178065,Tenth Grade Bleeds,"Heather Brewer",525421351,2009,en-US,4.24
42696,Trinity: A Novel of Ireland,"Leon Uris",60827882,1976,,4.23
667234,The Cat in the Hat Comes Back,"Dr. Seuss",394800028,1958,en-US,3.83
316496,Oscar and Lucinda,"Peter Carey",702229784,1988,eng,3.72
7058,The Good Husband of Zebra Drive,"Alexander McCall Smith",375422730,2007,en-US,4.06
827685,Up from Slavery,"Booker T. Washington, Ishmael Reed",451527542,1900,eng,4.09
93796,The Secret Servant,"Daniel Silva",399154221,2007,eng,4.25
11201007,Hearts In Darkness,"Laura Kaye",,2011,eng,3.86
61903,Shards of Honor,"Lois McMaster Bujold",743468422,1986,eng,4.13
71292,Astérix le Gaulois,"René Goscinny, Albert Uderzo, Anthea Bell, Derek Hockridge",752866052,1960,eng,4.18
112872,A Light in the Window (The Mitford Years, #2),"Jan Karon",1589190637,1995,,4.23
16055475,The Forever of Ella and Micha,"Jessica Sorensen",1455574880,2013,eng,4.1
2210921,Say Goodbye,"Lisa Gardner",553804332,2008,eng,4.12
579143,Scuffy the Tugboat and His Adventures Down the River,"Gertrude Crampton",307105474,1946,,4.11
111021,Dawn,"Erin Hunter",006074457X,2005,en-US,4.31
239388,Just Me and My Dad (Look-Look),"Mercer Mayer",307118398,1977,en-US,4.19
34760,All I Really Need To Know I Learned in Kindergarten,"Robert Fulghum",034546639X,1986,eng,4.03
144792,Temple,"Matthew Reilly",312981260,1999,eng,4.04
555500,Peter and the Secret of Rundoon,"Dave Barry, Ridley Pearson, Greg Call",786837888,2007,en-US,4.16
3858,Holy Cow: An Indian Adventure,"Sarah Macdonald",767915747,2002,eng,3.51
13272498,Last to Die,"Tess Gerritsen",345515633,2012,,4.1
6931246,Kraken: An Anatomy,"China Miéville",034549749X,2010,,3.6
10031,Le Mur,"Jean-Paul Sartre",184391400X,1939,eng,4.07
18764826,The House We Grew Up In,"Lisa Jewell",1476702993,2013,eng,3.88
13337715,A Dance With Dragons: Part 1 Dreams and Dust,"George R.R. Martin",7466064,2011,en-GB,4.32
10517947,Full Black,"Brad Thor",141658661X,2011,en-US,4.26
17989312,The Sisterhood,"Helen Bryan",,2012,en,3.75
17488,Five on a Treasure Island ,"Enid Blyton",340796146,1942,eng,4.06
675905,Summer People,"Elin Hilderbrand",312997191,2003,eng,3.93
70489,There's Treasure Everywhere: A Calvin and Hobbes Collection,"Bill Watterson",836213122,1996,eng,4.74
282425,花より男子 1,"Yoko Kamio, 神尾葉子",1569319960,1992,eng,4.12
7841446,In the Plex: How Google Thinks, Works, and Shapes Our Lives,"Steven Levy",1416596585,2011,en-US,3.83
28923,When We Were Orphans,"Kazuo Ishiguro",571225403,2000,eng,3.45
17833099,Price of a Kiss (Forbidden Men, #1),"Linda Kage",,2013,eng,4.1
6407014,Stitches: A Memoir,"David Small",393068579,2009,eng,4.03
10836810,The Last Nude,"Ellis Avery",1594488134,2012,en-US,3.77
58894,Daja's Book,"Tamora Pierce",590554107,1998,eng,4.06
61926,All the Weyrs of Pern,"Anne McCaffrey",345419359,1991,eng,4.15
23714532,Beautiful Sacrifice,"Jamie McGuire",,2015,eng,4.08
91989,Black Powder War,"Naomi Novik",345481305,2006,en-US,3.9
107789,Heartbreaker,"Julie Garwood",1416503811,2000,en-US,4.02
839263,David Goes To School,"David Shannon",590480871,1999,eng,4.16
58893,Briar's Book,"Tamora Pierce",590554115,1999,eng,4.14
480570,The First Man in Rome,"Colleen McCullough",380710811,1990,eng,4.08
175242,Every Dead Thing,"John Connolly",067102731X,1999,eng,4.01
93801,The Confessor,"Daniel Silva",014101587X,2003,eng,4.14
217376,ヤマトナデシコ七変化,"Tomoko Hayakawa, David Ury",345479122,2000,eng,4.15
10869746,The Walking Dead: Rise of the Governor,"Robert Kirkman, Jay Bonansinga",312547730,2011,eng,3.9
66683,The Thousand Orcs (Hunter's Blades #1),"R.A. Salvatore",786929804,2002,eng,4.08
26131641,Miller's Valley,"Anna Quindlen",812996089,2016,en-GB,3.89
18452,The Painted Bird,"Jerzy Kosiński",080213422X,1965,,3.94
34310,The Glass Lake,"Maeve Binchy",752876872,1994,eng,3.89
96884,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,"Jonathan Haidt",465028020,2005,eng,4.12
204779,The Masque of the Red Death,"Edgar Allan Poe",1594567395,1842,eng,4.08
7438179,The Evolutionary Void,"Peter F. Hamilton",345496574,2009,eng,4.25
7100490,The Forbidden Game,"L.J. Smith",1416989404,1997,en-US,4.19
1754206,Perfect You,"Elizabeth Scott",1416953558,2008,en-US,3.7
37398,Jazz,"Toni Morrison",452269652,1992,eng,3.78
89369,The Te of Piglet,"Benjamin Hoff",1405204273,1992,eng,3.81
22193,You're the one that I want,"Cecily von Ziegesar",316735167,2004,eng,3.71
158516,Двенадцать стульев,"Ilya Ilf, Eugene Petrov, Maurice Friedberg, John H.C. Richardson",810114844,1927,,4.42
427920,Chicken Soup for the Teenage Soul (Chicken Soup for the Soul),"Jack Canfield, Mark Victor Hansen, Kimberly Kirberger",1558744630,1997,eng,3.91
18656036,The Fever,"Megan Abbott",316231053,2014,,3.12
125423,The Very Quiet Cricket,"Eric Carle",399218858,1990,en-US,4.07
393146,The Gift,"Alison Croggon",763631620,2002,en-US,4.0
155421,Something from the Nightside,"Simon R. Green",441010652,2003,eng,3.77
905092,The Millionaire Mind,"Thomas J. Stanley",740718584,2006,,4.15
84054,The Stars Shine Down,"Sidney Sheldon",6178715,1992,eng,3.65
676555,The Beatles Anthology,"The Beatles, Paul McCartney, Ringo Starr, John Lennon, George Harrison",811826848,2000,eng,4.38
7640261,Sex at Dawn: The Prehistoric Origins of Modern Sexuality,"Christopher  Ryan, Cacilda Jethá",61707803,2010,en-US,4.02
37451,You Know You Love Me,"Cecily von Ziegesar",316911488,2002,en-US,3.53
6609490,Night World: The Ultimate Fan Guide.,"Annette Pollert, L.J. Smith",1442402849,2009,,4.36
835202,A Chair for My Mother ,"Vera B. Williams",688040748,1982,eng,4.2
12021,The Crow Road,"Iain Banks",349103232,1992,eng,4.07
46661,The Book of Joe,"Jonathan Tropper",385338104,2003,en-US,3.95
68380,Dragonlance Chronicles: Dragons of Autumn Twilight/Dragons of Winter Night/Dragons of Spring Dawning (Collectors Edition),"Margaret Weis, Tracy Hickman",880386525,1985,,4.21
1003761,ビューティーポップ 1 [Byūtī poppu 1],"Kiyoko Arai",1421505754,2004,eng,4.15
79879,From Head to Toe,"Eric Carle",61119725,1997,,4.18
48758,Boy Meets Girl: Say Hello to Courtship,"Joshua Harris",1590521676,2000,en-GB,3.78
21328,Fables, Volume 6: Homelands,"Bill Willingham, Mark Buckingham, David Hahn, Steve Leialoha",1401205003,2006,eng,4.3
20761374,Reasonable Doubt,"Whitney G.",,2014,eng,4.13
2924318,Home,"Marilynne Robinson",374299102,2008,eng,3.97
23647129,For the Love: Fighting for Grace in a World of Impossible Standards,"Jen Hatmaker",718031822,2015,,4.1
16299256,The Game Changer (The Perfect Game, #2),"J. Sterling",,2013,en,4.11
18775297,Sweet Filthy Boy ,"Christina Lauren",1476751803,2014,eng,4.16
44133,The Winter's Tale,"William Shakespeare",521293731,1600,eng,3.69
3437328,The Temporal Void,"Peter F. Hamilton",1405088834,2008,eng,4.24
19536001,Sex Criminals, Volume One: One Weird Trick,"Matt Fraction, Chip Zdarsky",1607069466,2014,eng,3.99
31157,The Rising : Antichrist is Born : Before They Were Left Behind,"Tim LaHaye, Jerry B. Jenkins",842361936,2003,eng,4.18
16070143,Teardrop,"Lauren Kate",375990690,2013,eng,3.65
6495359,The Scarpetta Factor ,"Patricia Cornwell",399156399,2009,en-US,3.67
20443235,The Winner's Kiss,"Marie Rutkoski",374384738,2016,eng,4.29
17377032,Bad Things (Tristan & Danika, #1),"R.K. Lilley",,2013,eng,4.33
77449,Here be Dragons,"Sharon Kay Penman",345382846,1985,eng,4.3
9762,Loving What Is: Four Questions That Can Change Your Life,"Byron Katie, Stephen Mitchell",1400045371,2002,,4.15
11824,The Whipping Boy,"Sid Fleischman, Peter Sís",60521228,1986,eng,3.54
31538635,Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies,"J.K. Rowling, MinaLima",1781106282,2016,eng,4.22
48811,Nancy Drew Complete Series Set, Books 1-64,"Carolyn Keene",448445867,,eng,4.19
275245,Pygmalion and Three Other Plays,"George Bernard Shaw, John A. Bertolini",1593080786,2004,en-US,4.01
35430,Path of Destruction (Star Wars: Darth Bane, #1),"Drew Karpyshyn",345477367,2006,eng,4.25
23743603,Miramont's Ghost,"Elizabeth  Hall",,2015,en-GB,3.34
10401084,Storm,"Brigid Kemmerer",758272812,2012,en-US,3.96
9462775,The Last Little Blue Envelope,"Maureen Johnson",61976792,2011,en-US,3.86
16884,The Making of the Atomic Bomb,"Richard Rhodes",684813785,1986,eng,4.32
7979073,Minding Frankie,"Maeve Binchy",1409113965,2010,eng,3.78
95607,Unveiled: Tamar (Lineage of Grace #1),"Francine Rivers",842319476,2000,,4.26
92254,Angels in America, Part Two: Perestroika,"Tony Kushner",1559360739,1993,en-US,4.26
92373,The Third Twin,"Ken Follett",033034837X,1996,en-GB,3.64
99219,Dune: The Butlerian Jihad,"Brian Herbert, Kevin J. Anderson",765340771,2002,eng,3.57
181206,The 80/20 Principle: The Secret to Success by Achieving More with Less,"Richard Koch",385491743,1950,,3.99
782580,The Complete Poetry & Prose of William Blake,"William Blake, David V. Erdman, Harold Bloom",385152132,1965,en-US,4.23
30008702,Nutshell,"Ian McEwan",385542070,2016,eng,3.71
13619,デスノート #2 (Desu Nōto) Gōryū (合流),"Tsugumi Ohba, Takeshi Obata",1421501694,2004,eng,4.42
93371,Akira 1,"Katsuhiro Otomo, Yoko Umezawa, Linda M. York, Jo Duffy",1569714983,1984,eng,4.36
243601,Imperium,"Robert   Harris",074326603X,2006,en-US,4.05
40722,The Sportswriter,"Richard Ford",394743253,1986,,3.7
47620,Grim Tuesday,"Garth Nix",439703700,2004,,3.86
7963189,Le bleu est une couleur chaude,"Julie Maroh",272346783X,2010,fre,3.92
25489012,The Road to Little Dribbling,"Bill Bryson",385539282,2015,eng,3.71
15942636,The Firebird,"Susanna Kearsley",140227663X,2013,eng,4.08
1753714,学園アリス１,"Tachibana Higuchi, 樋口 橘",1427803196,2003,eng,4.23
63832,Blue Highways: A Journey into America,"William Least Heat-Moon",316353299,1982,,4.0
31181,Breathing Lessons,"Anne Tyler",345485599,1988,eng,3.66
112200,Selected Poems of Emily Dickinson,"Emily Dickinson",517206064,1890,eng,4.16
219499,The Strange Case of Dr. Jekyll and Mr. Hyde ,"Robert Louis Stevenson, Jenny Davidson",1593081316,1886,eng,3.96
1055617,The Miracle of Forgiveness,"Spencer W. Kimball",884944441,1969,,4.37
6718608,Juliet,"Anne Fortier",345516109,2010,en-US,3.9
9394010,The Darkest Secret (Lords of the Underworld, #7),"Gena Showalter",373775490,2011,eng,4.32
23602473,God Help the Child,"Toni Morrison",307594173,2014,eng,3.7
2795053,The Umbrella Academy, Vol 1: The Apocalypse Suite,"Gerard Way, Gabriel Bá, Dave Stewart, Nate Piekos, Tony Ong",1593079788,2007,eng,3.97
13605723,Sentinel (Covenant, #5),"Jennifer L. Armentrout",1937053571,2013,eng,4.49
98233,Founders at Work: Stories of Startups' Early Days,"Jessica Livingston",1590597141,2001,en-US,3.94
16045855,Crush (Crush, #1),"Lacey Weatherford",,2012,en-GB,3.97
2331954,Infected,"Scott Sigler",307406105,2008,en-US,3.85
15777621,This Song Will Save Your Life,"Leila Sales",374351384,2013,eng,3.95
765811,The Women of Brewster Place,"Gloria Naylor",014006690X,1982,en-US,4.13
23017947,Ms. Marvel, Vol. 2: Generation Why,"G. Willow Wilson, Adrian Alphona, Jacob Wyatt",785190228,2015,eng,4.14
56480,Passion and Purity: Learning to Bring Your Love Life Under Christ's Control,"Elisabeth Elliot",800758188,1984,,4.15
13406425,Burn for Burn,"Jenny Han, Siobhan Vivian",1442440759,2012,eng,3.87
10131648,The Greater Journey: Americans In Paris,"David McCullough",1416571760,2011,eng,3.9
429883,The Hidden City,"David Eddings",345390407,1994,eng,3.97
22915460,Die Glasbläserin,"Petra Durst-Benning, Samuel Willcocks",,2000,eng,3.87
12712435,Seating Arrangements,"Maggie Shipstead",307599469,2012,,3.02
6750,The Broom of the System,"David Foster Wallace",142002429,1987,,3.84
5082599,Practice Makes Perfect,"Julie James",425226743,2009,eng,3.99
81524,The Dark Hills Divide,"Patrick Carman",439700930,2003,en-US,3.71
17331518,Fracture Me,"Tahereh Mafi",62284835,2013,eng,3.77
25251757,You Will Know Me,"Megan Abbott",031623107X,2016,eng,3.45
119829,The Sunne in Splendour,"Sharon Kay Penman",345363132,1982,eng,4.4
384597,Arcadia,"Tom Stoppard",571169341,1993,en-US,4.19
16130986,An Innocent Client,"Scott Pratt",,2008,eng,4.16
918789,West Side Story,"Irving Shulman",671725661,1961,,4.12
24870,The MasterHarper of Pern,"Anne McCaffrey",552142743,1998,eng,4.22
2272880,The Drunkard's Walk: How Randomness Rules Our Lives,"Leonard Mlodinow",375424040,2008,eng,3.88
13097901,Merry Christmas, Alex Cross,"James Patterson",316210730,2011,eng,3.85
3368,Don't Make Me Think! A common sense approach to web usability,"Steve Krug",321344758,2000,en-US,4.24
45020,Shakespeare's Landlord (Lily Bard, #1),"Charlaine Harris",425206866,1996,eng,3.76
13183957,Shadows,"Jennifer L. Armentrout",1620610086,2012,eng,4.16
8100267,Pathfinder,"Orson Scott Card",141699176X,2010,en-US,3.98
29340182,Shrill: Women Are Funny, It's Okay to Be Fat, and Feminists Don't Have to Be Nice,"Lindy West",316348406,2016,eng,4.23
47959,Queen of the Darkness,"Anne Bishop",451456734,2000,,4.37
21518647,Axel,"Harper Sloan",,2013,,4.13
8419428,A Lot Like Love,"Julie James",425240169,2011,eng,4.09
123170,Big Red,"Jim Kjelgaard, Carl Pfeuffer",553154346,1945,,4.11
767307,The Angel of Darkness,"Caleb Carr",345427637,1997,en-US,3.94
13337716,A Dance With Dragons: Part 2 After The Feast,"George R.R. Martin",7466072,2011,eng,4.41
386421,I Was So Mad (Look-Look),"Mercer Mayer",307119394,1983,en-GB,4.21
6224895,Sherlock Holmes : Silver Blaze,"Arthur Conan Doyle",9791680000,1892,eng,4.18
25657,Sellevision,"Augusten Burroughs",312422288,2000,,3.54
16315,Crooked House,"Agatha Christie",031298166X,1949,eng,3.98
316845,The Sword in the Stone,"T.H. White",000675399X,1938,eng,3.92
82780,Finding Cassie Crazy,"Jaclyn Moriarty",439498821,2003,eng,3.9
21412673,Prince Lestat,"Anne Rice",307962520,2014,eng,3.76
95693,The Blue Castle,"L.M. Montgomery",553280511,1926,en-US,4.23
4279056,The Gift,"Cecelia Ahern",7284977,2008,en-GB,3.68
15797722,Deeply Odd (Odd Thomas, #6),"Dean Koontz",553807730,2013,eng,4.01
102324,The Saga of the Swamp Thing, Vol 20 - 27,"Alan Moore, Stephen R. Bissette, John Totleben, Rick Veitch, Ramsey Campbell",930289226,1983,eng,4.2
63432,3001: The Final Odyssey,"Arthur C. Clarke",345438205,1997,,3.49
21683,Prayers for Rain ,"Dennis Lehane",380730367,1999,,4.08
7701275,The Immortals Boxed Set (The Immortals, #1-3),"Alyson Noel",312534353,2010,,4.28
16372,The Mirror Crack'd from Side to Side,"Agatha Christie",7120982,1962,eng,3.89
6481245,Shades of Midnight,"Lara Adrian",440245265,2009,en-US,4.28
196951,The Hat,"Jan Brett",750026049,1997,eng,4.25
11988046,Pivot Point,"Kasie West",62117378,2013,eng,4.08
39795,Hundarna i Riga,"Henning Mankell, Laurie Thompson",1400031524,1992,eng,3.72
23209924,The Water Knife,"Paolo Bacigalupi",385352875,2015,eng,3.83
6506085,Food Inc.: A Participant Guide: How Industrial Food is Making Us Sicker, Fatter, and Poorer-And What You Can Do About It,"Karl Weber",,2009,eng,4.19
342240,The Cove,"Catherine Coulter",399150862,1996,en-US,3.86
